CC	CT  kmer_occurrence    short_read_kmer_count  raw_input_kmer_count  adjusted_input_kmer_count
CC	FR  fpr_lower_bound    fpr_upper_bound
CC	ER  total_input_kmers  adjusted_error_kmers
CC	CV  coverage
CC	QV  raw_quality_value  adjusted_quality_value
CC
CT	465	15343	15381	15381.000
CT	464	15283	15312	15312.000
CT	463	15274	15292	15292.000
CT	462	15095	15109	15109.000
CT	461	14949	14976	14976.000
CT	460	14907	14923	14923.000
CT	459	14818	14838	14838.000
CT	458	14729	14741	14741.000
CT	457	14444	14457	14457.000
CT	456	14412	14430	14430.000
CT	455	14216	14246	14246.000
CT	454	13876	13891	13891.000
CT	453	13709	13731	13731.000
CT	452	13761	13788	13788.000
CT	451	13437	13469	13469.000
CT	450	13541	13560	13560.000
CT	449	13441	13460	13460.000
CT	448	13229	13246	13246.000
CT	447	12878	12901	12901.000
CT	446	12792	12806	12806.000
CT	445	12619	12635	12635.000
CT	444	12395	12423	12423.000
CT	443	12290	12313	12313.000
CT	442	12143	12157	12157.000
CT	441	11999	12014	12014.000
CT	440	11621	11631	11631.000
CT	439	11587	11595	11595.000
CT	438	11367	11380	11380.000
CT	437	11293	11302	11302.000
CT	436	11065	11077	11077.000
CT	435	10930	10944	10944.000
CT	434	10678	10692	10692.000
CT	433	10810	10826	10826.000
CT	432	10387	10405	10405.000
CT	431	10412	10432	10432.000
CT	430	10112	10125	10125.000
CT	429	9711	9729	9729.000
CT	428	9485	9495	9495.000
CT	427	9337	9356	9356.000
CT	426	9312	9325	9325.000
CT	425	8962	8975	8975.000
CT	424	8881	8894	8894.000
CT	423	8764	8777	8777.000
CT	422	8674	8689	8689.000
CT	421	8413	8422	8422.000
CT	420	8365	8377	8377.000
CT	419	8146	8157	8157.000
CT	418	8148	8162	8162.000
CT	417	8028	8049	8049.000
CT	416	7692	7703	7703.000
CT	415	7478	7489	7489.000
CT	414	7366	7384	7384.000
CT	413	7134	7143	7143.000
CT	412	7028	7046	7046.000
CT	411	6713	6720	6720.000
CT	410	6797	6803	6803.000
CT	409	6673	6685	6685.000
CT	408	6675	6678	6678.000
CT	407	6274	6279	6279.000
CT	406	6206	6211	6211.000
CT	405	6270	6276	6276.000
CT	404	6039	6042	6042.000
CT	403	5784	5791	5791.000
CT	402	5838	5842	5842.000
CT	401	5462	5463	5463.000
CT	400	5386	5389	5389.000
CT	399	5295	5300	5300.000
CT	398	5079	5087	5087.000
CT	397	5037	5046	5046.000
CT	396	4909	4914	4914.000
CT	395	4715	4719	4719.000
CT	394	4593	4603	4603.000
CT	393	4480	4485	4485.000
CT	392	4397	4403	4403.000
CT	391	4329	4333	4333.000
CT	390	4094	4106	4106.000
CT	389	4000	4008	4008.000
CT	388	3832	3835	3835.000
CT	387	3794	3798	3798.000
CT	386	3810	3810	3810.000
CT	385	3780	3785	3785.000
CT	384	3519	3519	3519.000
CT	383	3524	3528	3528.000
CT	382	3437	3443	3443.000
CT	381	3323	3325	3325.000
CT	380	3181	3185	3185.000
CT	379	3186	3193	3193.000
CT	378	2962	2966	2966.000
CT	377	2890	2890	2890.000
CT	376	2856	2856	2856.000
CT	375	2727	2733	2733.000
CT	374	2660	2660	2660.000
CT	373	2573	2575	2575.000
CT	372	2578	2584	2584.000
CT	371	2437	2438	2438.000
CT	370	2381	2380	2380.000
CT	369	2290	2291	2291.000
CT	368	2266	2267	2267.000
CT	367	2196	2199	2199.000
CT	366	2183	2184	2184.000
CT	365	2141	2141	2141.000
CT	364	1953	1954	1954.000
CT	363	1881	1881	1881.000
CT	362	1902	1903	1903.000
CT	361	1802	1803	1803.000
CT	360	1722	1722	1722.000
CT	359	1700	1700	1700.000
CT	358	1625	1626	1626.000
CT	357	1641	1641	1641.000
CT	356	1637	1638	1638.000
CT	355	1570	1573	1573.000
CT	354	1551	1553	1553.000
CT	353	1527	1527	1527.000
CT	352	1423	1425	1425.000
CT	351	1387	1387	1387.000
CT	350	1477	1477	1477.000
CT	349	1432	1432	1432.000
CT	348	1289	1289	1289.000
CT	347	1294	1294	1294.000
CT	346	1257	1257	1257.000
CT	345	1194	1195	1195.000
CT	344	1197	1197	1197.000
CT	343	1172	1172	1172.000
CT	342	1161	1161	1161.000
CT	341	1096	1096	1096.000
CT	340	980	980	980.000
CT	339	937	938	938.000
CT	338	976	977	977.000
CT	337	999	999	999.000
CT	336	986	986	986.000
CT	335	906	906	906.000
CT	334	860	860	860.000
CT	333	848	848	848.000
CT	332	848	848	848.000
CT	331	774	774	774.000
CT	330	858	858	858.000
CT	329	858	858	858.000
CT	328	805	805	805.000
CT	327	739	738	738.000
CT	326	666	666	666.000
CT	325	603	603	603.000
